loan_id,age,gender,job_title,annual_income,loan_amount,loan_purpose,credit_score,number_of_dependents,applicant_statement,loan_status,sentiment,annual_income_safe,loan_to_income_ratio,dependents_bucket,risk_category,sentiment_risk,credit_risk,lti_risk,dependents_risk,purpose_risk,risk_score,risk_category_rules,risk_context
L2166,46,Female,HR Specialist,103000,29000,Home,785,1,Financing a major upgrade to the home's exterior siding and trim replacement.,1,Positive,103000,0.2815533980582524,1-2,Low,0,0,1,1,0,3,Low,"Applicant statement: Financing a major upgrade to the home's exterior siding and trim replacement.
credit_score: 785
annual_income: 103000
loan_amount: 29000
loan_to_income_ratio: 0.282
number_of_dependents: 1
loan_purpose: Home
sentiment: Positive"
L2167,20,Male,Student,26000,5500,Education,570,0,I need this for my final certification exam fee or I fail the program; I have no other source of funds.,0,Negative,26000,0.21153846153846154,0,High,2,3,1,0,1,14,High,"Applicant statement: I need this for my final certification exam fee or I fail the program; I have no other source of funds.
credit_score: 570
annual_income: 26000
loan_amount: 5500
loan_to_income_ratio: 0.212
number_of_dependents: 0
loan_purpose: Education
sentiment: Negative"
L2168,50,Female,Doctor,230000,69000,Medical,865,1,Funding the purchase of a high-resolution digital microscopy suite.,1,Positive,230000,0.3,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Funding the purchase of a high-resolution digital microscopy suite.
credit_score: 865
annual_income: 230000
loan_amount: 69000
loan_to_income_ratio: 0.3
number_of_dependents: 1
loan_purpose: Medical
sentiment: Positive"
L2169,39,Male,Real Estate Agent,111000,31000,Business,760,1,"Capital for aggressive, targeted digital marketing campaigns in new zip codes.",1,Positive,111000,0.27927927927927926,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Capital for aggressive, targeted digital marketing campaigns in new zip codes.
credit_score: 760
annual_income: 111000
loan_amount: 31000
loan_to_income_ratio: 0.279
number_of_dependents: 1
loan_purpose: Business
sentiment: Positive"
L2170,64,Female,Retired,79000,17000,Personal,810,1,Covering costs for necessary home safety/security system updates.,1,Positive,79000,0.21518987341772153,1-2,Low,0,0,1,1,2,5,Medium,"Applicant statement: Covering costs for necessary home safety/security system updates.
credit_score: 810
annual_income: 79000
loan_amount: 17000
loan_to_income_ratio: 0.215
number_of_dependents: 1
loan_purpose: Personal
sentiment: Positive"
L2171,28,Male,Warehouse Worker,48000,13000,Education,640,1,Paying for specialized certification in automated warehousing systems.,0,Positive,48000,0.2708333333333333,1-2,Medium,0,3,1,1,1,13,High,"Applicant statement: Paying for specialized certification in automated warehousing systems.
credit_score: 640
annual_income: 48000
loan_amount: 13000
loan_to_income_ratio: 0.271
number_of_dependents: 1
loan_purpose: Education
sentiment: Positive"
L2172,43,Female,Project Manager,128000,35000,Education,800,1,Sponsoring my child's advanced international STEM exchange program.,1,Positive,128000,0.2734375,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Sponsoring my child's advanced international STEM exchange program.
credit_score: 800
annual_income: 128000
loan_amount: 35000
loan_to_income_ratio: 0.273
number_of_dependents: 1
loan_purpose: Education
sentiment: Positive"
L2173,51,Male,Mechanic,82000,21000,Business,735,2,"Need funds to purchase a specialized, high-capacity commercial air compressor.",1,Neutral,82000,0.25609756097560976,1-2,Low,1,1,1,1,1,8,Medium,"Applicant statement: Need funds to purchase a specialized, high-capacity commercial air compressor.
credit_score: 735
annual_income: 82000
loan_amount: 21000
loan_to_income_ratio: 0.256
number_of_dependents: 2
loan_purpose: Business
sentiment: Neutral"
L2174,26,Female,Barista,41000,9500,Personal,620,0,My primary means of commuting to work (bicycle) was stolen; I need this cash immediately to replace it or lose my job. I feel desperate.,0,Negative,41000,0.23170731707317074,0,High,2,3,1,0,2,15,High,"Applicant statement: My primary means of commuting to work (bicycle) was stolen; I need this cash immediately to replace it or lose my job. I feel desperate.
credit_score: 620
annual_income: 41000
loan_amount: 9500
loan_to_income_ratio: 0.232
number_of_dependents: 0
loan_purpose: Personal
sentiment: Negative"
L2175,47,Male,Firefighter,104000,30000,Home,770,2,Financing a major upgrade to the home's insulation and weatherproofing.,1,Positive,104000,0.28846153846153844,1-2,Low,0,0,1,1,0,3,Low,"Applicant statement: Financing a major upgrade to the home's insulation and weatherproofing.
credit_score: 770
annual_income: 104000
loan_amount: 30000
loan_to_income_ratio: 0.288
number_of_dependents: 2
loan_purpose: Home
sentiment: Positive"
L2176,32,Female,Social Worker,67000,22000,Education,725,1,Funding specialized training in complex behavioral health intervention.,1,Positive,67000,0.3283582089552239,1-2,Low,0,1,1,1,1,7,Medium,"Applicant statement: Funding specialized training in complex behavioral health intervention.
credit_score: 725
annual_income: 67000
loan_amount: 22000
loan_to_income_ratio: 0.328
number_of_dependents: 1
loan_purpose: Education
sentiment: Positive"
L2177,61,Male,Consultant,162000,33000,Personal,820,1,"Investment in a high-yield, low-volatility fixed-income fund.",1,Positive,162000,0.2037037037037037,1-2,Low,0,0,1,1,2,5,Medium,"Applicant statement: Investment in a high-yield, low-volatility fixed-income fund.
credit_score: 820
annual_income: 162000
loan_amount: 33000
loan_to_income_ratio: 0.204
number_of_dependents: 1
loan_purpose: Personal
sentiment: Positive"
L2178,37,Female,Chef,77000,25000,Business,760,2,Need funds to purchase specialized commercial baking ovens for product line expansion.,1,Positive,77000,0.3246753246753247,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Need funds to purchase specialized commercial baking ovens for product line expansion.
credit_score: 760
annual_income: 77000
loan_amount: 25000
loan_to_income_ratio: 0.325
number_of_dependents: 2
loan_purpose: Business
sentiment: Positive"
L2179,50,Male,Accountant,115000,33000,Home,798,2,Refinancing existing loan structure to secure better long-term fixed rates.,1,Positive,115000,0.28695652173913044,1-2,Low,0,0,1,1,0,3,Low,"Applicant statement: Refinancing existing loan structure to secure better long-term fixed rates.
credit_score: 798
annual_income: 115000
loan_amount: 33000
loan_to_income_ratio: 0.287
number_of_dependents: 2
loan_purpose: Home
sentiment: Positive"
L2180,25,Female,Receptionist,44000,11500,Personal,648,1,Helping my sibling cover emergency specialized childcare costs so they can keep working.,0,Positive,44000,0.26136363636363635,1-2,Medium,0,3,1,1,2,14,High,"Applicant statement: Helping my sibling cover emergency specialized childcare costs so they can keep working.
credit_score: 648
annual_income: 44000
loan_amount: 11500
loan_to_income_ratio: 0.261
number_of_dependents: 1
loan_purpose: Personal
sentiment: Positive"
L2181,55,Male,Engineer,182000,70000,Education,855,1,Sponsoring my child's entire final year of electrical engineering studies.,1,Positive,182000,0.38461538461538464,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Sponsoring my child's entire final year of electrical engineering studies.
credit_score: 855
annual_income: 182000
loan_amount: 70000
loan_to_income_ratio: 0.385
number_of_dependents: 1
loan_purpose: Education
sentiment: Positive"
L2182,30,Female,Sales Clerk,49000,13500,Medical,650,0,I need this money urgently for essential medication refills that I have been skipping due to cost. I feel very unwell and panicked.,0,Negative,49000,0.2755102040816326,0,Medium,2,2,1,0,1,11,High,"Applicant statement: I need this money urgently for essential medication refills that I have been skipping due to cost. I feel very unwell and panicked.
credit_score: 650
annual_income: 49000
loan_amount: 13500
loan_to_income_ratio: 0.276
number_of_dependents: 0
loan_purpose: Medical
sentiment: Negative"
L2183,41,Male,Pilot,180000,53000,Business,838,1,Acquisition of next-generation flight control simulation software.,1,Positive,180000,0.29444444444444445,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Acquisition of next-generation flight control simulation software.
credit_score: 838
annual_income: 180000
loan_amount: 53000
loan_to_income_ratio: 0.294
number_of_dependents: 1
loan_purpose: Business
sentiment: Positive"
L2184,68,Female,Retired,72000,14000,Personal,802,1,"Covering costs for necessary, minor home repairs not covered by insurance.",1,Positive,72000,0.19444444444444445,1-2,Low,0,0,0,1,2,3,Low,"Applicant statement: Covering costs for necessary, minor home repairs not covered by insurance.
credit_score: 802
annual_income: 72000
loan_amount: 14000
loan_to_income_ratio: 0.194
number_of_dependents: 1
loan_purpose: Personal
sentiment: Positive"
L2185,22,Male,Tutor,39000,7500,Education,618,1,Purchasing specialized software licenses for advanced calculus tutoring services.,0,Positive,39000,0.19230769230769232,1-2,High,0,3,0,1,1,11,High,"Applicant statement: Purchasing specialized software licenses for advanced calculus tutoring services.
credit_score: 618
annual_income: 39000
loan_amount: 7500
loan_to_income_ratio: 0.192
number_of_dependents: 1
loan_purpose: Education
sentiment: Positive"
L2186,38,Female,Lawyer,155000,51000,Home,822,1,Funds needed to cover closing costs on a significant investment property purchase.,1,Neutral,155000,0.32903225806451614,1-2,Low,1,0,1,1,0,4,Low,"Applicant statement: Funds needed to cover closing costs on a significant investment property purchase.
credit_score: 822
annual_income: 155000
loan_amount: 51000
loan_to_income_ratio: 0.329
number_of_dependents: 1
loan_purpose: Home
sentiment: Neutral"
L2187,45,Male,Driver,59000,19000,Personal,625,3,"My main work vehicle requires an immediate engine overhaul; without it, I cannot earn my living. I'm in a tough spot.",0,Negative,59000,0.3220338983050847,3+,High,2,3,1,2,2,17,High,"Applicant statement: My main work vehicle requires an immediate engine overhaul; without it, I cannot earn my living. I'm in a tough spot.
credit_score: 625
annual_income: 59000
loan_amount: 19000
loan_to_income_ratio: 0.322
number_of_dependents: 3
loan_purpose: Personal
sentiment: Negative"
L2188,52,Female,Doctor,245000,88000,Medical,870,1,Funding the purchase of a high-resolution digital pathology scanner for the clinic.,1,Positive,245000,0.35918367346938773,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Funding the purchase of a high-resolution digital pathology scanner for the clinic.
credit_score: 870
annual_income: 245000
loan_amount: 88000
loan_to_income_ratio: 0.359
number_of_dependents: 1
loan_purpose: Medical
sentiment: Positive"
L2189,26,Male,Retail Manager,59000,22000,Business,715,2,Need capital for specialized retail displays to showcase high-value electronics.,0,Neutral,59000,0.3728813559322034,1-2,Low,1,1,1,1,1,8,Medium,"Applicant statement: Need capital for specialized retail displays to showcase high-value electronics.
credit_score: 715
annual_income: 59000
loan_amount: 22000
loan_to_income_ratio: 0.373
number_of_dependents: 2
loan_purpose: Business
sentiment: Neutral"
L2190,60,Female,Accountant,120000,30000,Education,792,1,Paying off the final installment of my advanced CPA specialization loan.,1,Positive,120000,0.25,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Paying off the final installment of my advanced CPA specialization loan.
credit_score: 792
annual_income: 120000
loan_amount: 30000
loan_to_income_ratio: 0.25
number_of_dependents: 1
loan_purpose: Education
sentiment: Positive"
L2191,33,Male,Electrician,93000,26000,Home,745,1,Financing the replacement of the main exterior electrical wiring for safety.,1,Positive,93000,0.27956989247311825,1-2,Low,0,1,1,1,0,6,Medium,"Applicant statement: Financing the replacement of the main exterior electrical wiring for safety.
credit_score: 745
annual_income: 93000
loan_amount: 26000
loan_to_income_ratio: 0.28
number_of_dependents: 1
loan_purpose: Home
sentiment: Positive"
L2192,48,Female,Scientist,182000,55000,Business,838,1,"Investment in specialized, high-throughput biological assay kits.",1,Positive,182000,0.3021978021978022,1-2,Low,0,0,1,1,1,4,Low,"Applicant statement: Investment in specialized, high-throughput biological assay kits.
credit_score: 838
annual_income: 182000
loan_amount: 55000
loan_to_income_ratio: 0.302
number_of_dependents: 1
loan_purpose: Business
sentiment: Positive"
L2193,21,Male,Dishwasher,30000,7000,Personal,558,0,"I have severe, overwhelming debt from a co-signed loan that defaulted; I need this cash to stop immediate garnishment threats.",0,Negative,30000,0.23333333333333334,0,High,2,3,1,0,2,15,High,"Applicant statement: I have severe, overwhelming debt from a co-signed loan that defaulted; I need this cash to stop immediate garnishment threats.
credit_score: 558
annual_income: 30000
loan_amount: 7000
loan_to_income_ratio: 0.233
number_of_dependents: 0
loan_purpose: Personal
sentiment: Negative"
L2194,54,Female,Teacher,89000,25000,Medical,780,1,Covering costs for my spouse's specialized neurological testing.,1,Neutral,89000,0.2808988764044944,1-2,Low,1,0,1,1,1,5,Medium,"Applicant statement: Covering costs for my spouse's specialized neurological testing.
credit_score: 780
annual_income: 89000
loan_amount: 25000
loan_to_income_ratio: 0.281
number_of_dependents: 1
loan_purpose: Medical
sentiment: Neutral"
L2195,36,Male,Software Developer,148000,48000,Personal,818,1,"Need liquidity to capitalize on a timely, low-risk stock market investment.",1,Positive,148000,0.32432432432432434,1-2,Low,0,0,1,1,2,5,Medium,"Applicant statement: Need liquidity to capitalize on a timely, low-risk stock market investment.
credit_score: 818
annual_income: 148000
loan_amount: 48000
loan_to_income_ratio: 0.324
number_of_dependents: 1
loan_purpose: Personal
sentiment: Positive"
L2196,44,Female,Manager,127000,36000,Home,800,1,Financing a major upgrade to the home's central air conditioning and heat pump.,1,Positive,127000,0.28346456692913385,1-2,Low,0,0,1,1,0,3,Low,"Applicant statement: Financing a major upgrade to the home's central air conditioning and heat pump.
credit_score: 800
annual_income: 127000
loan_amount: 36000
loan_to_income_ratio: 0.283
number_of_dependents: 1
loan_purpose: Home
sentiment: Positive"
